ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
P,580,0.91,Çc,Çs,100,7,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","29,379",1,1,1,1,1,0.205,0.001,746,0.96,"1,179","4,350",3.35,1.218,0.008,126,0.96,"4,350",3.35,A
P,581,1,Çc,ÇmÇr,150,124,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","557,525",1,1,1,1,1,0.205,0.025,39,1.07,"22,380","6,994",0.28,1.218,0.151,7,3.42,"22,356",0.91,C
P,582,1,Çc,ÇmÇr,100,99,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","443,233",1,1,1,1,1,0.205,0.02,49,0.96,"17,792","5,134",0.26,1.218,0.12,8,3.05,"16,313",0.83,C
P,583,1,Çc,ÇmÇr,100,94,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","423,159",1,1,1,1,1,0.205,0.019,52,0.96,"16,986","5,115",0.27,1.218,0.115,9,2.77,"14,759",0.79,C
P,584,1.04,Çc,ÇmÇr,150,379,,2003,4,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,706,540",1,1,1,1,1,0.205,0.078,13,2.06,"68,503","15,833",0.21,1.218,0.462,2,10.88,"83,623",1.11,B
P,585,1.04,Çc,Çs,100,2,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,169",1,1,1,1,1,0.205,0,2391,0.96,368,"5,749",14.18,1.218,0.002,403,0.96,"5,749",14.18,A
P,586,1.04,Çc,Çs,100,1,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","4,945",1,1,1,1,1,0.205,0,4433,0.96,199,"5,745",26.2,1.218,0.001,747,0.96,"5,745",26.2,A
P,587,1.04,Çc,Çs,100,0,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096",437,1,1,1,1,1,0.205,0,50112,0.96,18,"4,323",217.94,1.218,0,8441,0.96,"4,323",217.94,A
P,588,1.04,Çc,Ç`,300,19,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","85,070",1,1,1,1,1,0.205,0.004,258,0.96,"3,415","5,822",1.55,1.218,0.023,43,1.02,"6,186",1.64,A
P,589,1.22,Çc,Ç`,150,257,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","1,156,664",1,1,1,1,1,0.205,0.053,19,1.58,"46,430","9,578",0.19,1.218,0.313,3,7.4,"44,857",0.88,C
P,590,1.04,Çc,Çs,200,2,,1984,23,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,031",1,1,1,1,1,0.205,0,2427,0.96,362,"5,749",14.41,1.218,0.002,409,0.96,"5,749",14.41,A
P,591,1.04,Çc,Ç`,200,21,,1967,40,0,,0,"1,610,800","505,248","1,077,235","2,786,096","95,226",1,1,1,1,1,0.205,0.004,230,0.96,"3,822","5,832",1.38,1.218,0.026,39,1.07,"6,500",1.54,A
P,592,1.04,Çc,Ç`,300,6,,1984,23,0,,0,"1,610,800","505,248","1,077,235","2,786,096","27,762",1,1,1,1,1,0.205,0.001,790,0.96,"1,114","5,767",4.7,1.218,0.008,133,0.96,"5,767",4.7,A
P,593,1,Çc,Çs,200,5,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","23,539",1,1,1,1,1,0.205,0.001,931,0.96,945,"5,763",5.53,1.218,0.006,157,0.96,"5,763",5.53,A
P,594,1,Çc,Çs,150,1,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,810",1,1,1,1,1,0.205,0,7801,0.96,113,"5,743",46.12,1.218,0.001,1314,0.96,"5,743",46.12,A
P,595,1.05,Çc,Çs,200,561,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,524,292",1,1,1,1,1,0.205,0.115,9,2.77,"101,329","23,555",0.21,1.218,0.684,1,21.48,"182,659",1.64,B
P,596,1.04,Çc,Çs,150,7,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","33,215",1,1,1,1,1,0.205,0.002,660,0.96,"1,333","5,772",3.93,1.218,0.009,111,0.96,"5,772",3.93,A
P,597,1,Çc,Çs,100,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","26,588",1,1,1,1,1,0.205,0.001,824,0.96,"1,067","4,348",3.7,1.218,0.007,139,0.96,"4,348",3.7,A
P,598,1.04,Çc,Çs,150,2,,1984,23,0,,0,0,"505,248","1,077,235","2,786,096","11,146",1,1,1,1,1,0.205,0.001,1967,0.96,447,"4,205",8.54,1.218,0.003,331,0.96,"4,205",8.54,A
P,599,0.96,Çc,Çs,100,94,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","421,030",1,1,1,1,1,0.205,0.019,52,0.96,"16,901","6,144",0.33,1.218,0.114,9,2.77,"17,729",0.95,C
P,600,1.04,Çc,Çs,150,65,,1980,27,0,,0,"1,610,800","505,248","1,077,235","2,786,096","291,776",1,1,1,1,1,0.205,0.013,75,0.96,"11,712","6,020",0.47,1.218,0.079,13,2.06,"12,919",1,B
P,601,0.82,Çc,Ç`,300,4,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,227",1,1,1,1,1,0.205,0.001,1351,0.96,651,"5,756",8.02,1.218,0.004,228,0.96,"5,756",8.02,A
P,602,1.04,Çc,Çs,200,81,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","365,089",1,1,1,1,1,0.205,0.017,60,0.96,"14,655","6,091",0.38,1.218,0.099,10,2.53,"16,052",0.99,C
P,603,1.04,Çc,Çs,100,5,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","22,077",1,1,1,1,1,0.205,0.001,993,0.96,886,"5,761",5.9,1.218,0.006,167,0.96,"5,761",5.9,A
P,604,1.04,Çc,Çs,200,2,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","8,202",1,1,1,1,1,0.205,0,2672,0.96,329,"5,748",15.85,1.218,0.002,450,0.96,"5,748",15.85,A
P,605,1.04,Çc,Çs,200,150,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","675,193",1,1,1,1,1,0.205,0.031,32,1.17,"27,103","7,786",0.26,1.218,0.183,5,4.61,"30,678",1.03,B
P,606,1.05,Çc,Çs,150,3,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","12,851",1,1,1,1,1,0.205,0.001,1706,0.96,516,"4,335",7.62,1.218,0.003,287,0.96,"4,335",7.62,A
P,607,1.05,Çc,Ç`,200,8,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","36,197",1,1,1,1,1,0.205,0.002,606,0.96,"1,453","4,357",2.72,1.218,0.01,102,0.96,"4,357",2.72,A
P,608,0.8,Çc,Ç`,150,77,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","344,808",1,1,1,1,1,0.205,0.016,64,0.96,"13,841","4,653",0.31,1.218,0.093,11,2.35,"11,391",0.75,C
P,609,1.04,Çc,Ç`,150,100,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","449,902",1,1,1,1,1,0.205,0.021,49,0.96,"18,060","4,754",0.24,1.218,0.122,8,3.05,"15,104",0.76,C
P,610,1.04,Çc,Çs,200,22,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","98,043",1,1,1,1,1,0.205,0.004,224,0.96,"3,936","5,834",1.35,1.218,0.027,38,1.08,"6,564",1.51,A
P,611,1.04,Çc,Ç`,300,354,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,590,967",1,1,1,1,1,0.205,0.073,14,1.95,"63,864","14,762",0.21,1.218,0.431,2,10.88,"82,365",1.17,B
P,612,1,Çc,Çs,200,2,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","7,098",1,1,1,1,1,0.205,0,3088,0.96,285,"5,747",18.3,1.218,0.002,520,0.96,"5,747",18.3,A
P,613,1.04,Çc,Çj,300,4,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","17,690",1,1,1,1,1,0.205,0.001,1239,0.96,710,"5,757",7.36,1.218,0.005,209,0.96,"5,757",7.36,A
P,614,1,Çc,Çs,200,6,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","25,912",1,1,1,1,1,0.205,0.001,846,0.96,"1,040","5,765",5.03,1.218,0.007,142,0.96,"5,765",5.03,A
P,615,1,Çc,Çs,200,6,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","27,817",1,1,1,1,1,0.205,0.001,788,0.96,"1,117","5,767",4.69,1.218,0.008,133,0.96,"5,767",4.69,A
P,616,1,Çc,Çs,200,7,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","31,588",1,1,1,1,1,0.205,0.001,694,0.96,"1,268","5,771",4.13,1.218,0.009,117,0.96,"5,771",4.13,A
P,617,1.04,Çc,Çs,150,85,,1971,36,0,,0,0,"505,248","1,077,235","2,786,096","380,403",1,1,1,1,1,0.205,0.017,58,0.96,"15,270","4,559",0.27,1.218,0.103,10,2.53,"12,015",0.71,C
P,618,1.04,Çc,Ç`,300,30,,1971,36,0,,0,"1,610,800","505,248","1,077,235","2,786,096","134,117",1,1,1,1,1,0.205,0.006,163,0.96,"5,384","5,869",0.99,1.218,0.036,28,1.25,"7,642",1.29,B
P,619,1.04,Çc,Çs,150,50,,1983,24,0,,0,"1,610,800","505,248","1,077,235","2,786,096","223,678",1,1,1,1,1,0.205,0.01,98,0.96,"8,979","5,955",0.6,1.218,0.061,17,1.69,"10,483",1.06,B
P,620,1.04,Çc,Çs,150,52,,1982,25,0,,0,"1,610,800","505,248","1,077,235","2,786,096","234,248",1,1,1,1,1,0.205,0.011,94,0.96,"9,403","5,965",0.58,1.218,0.063,16,1.76,"10,936",1.06,B
P,621,1.04,Çc,Çs,200,61,,1982,25,0,,0,"1,610,800","505,248","1,077,235","2,786,096","275,215",1,1,1,1,1,0.205,0.013,80,0.96,"11,048","6,004",0.49,1.218,0.075,13,2.06,"12,884",1.06,B
P,622,1,Çc,Çs,150,59,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","263,356",1,1,1,1,1,0.205,0.012,83,0.96,"10,571","4,498",0.39,1.218,0.071,14,1.95,"9,136",0.78,C
P,623,1.04,Çc,Çs,150,36,,1980,27,0,,0,0,"505,248","1,077,235","2,786,096","163,430",1,1,1,1,1,0.205,0.007,134,0.96,"6,560","4,351",0.6,1.218,0.044,23,1.39,"6,299",0.87,C
P,624,1.04,Çc,Çs,150,2,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","8,518",1,1,1,1,1,0.205,0,2574,0.96,342,"5,748",15.25,1.218,0.002,434,0.96,"5,748",15.25,A
P,625,1.04,Çc,Ç`,300,8,,1984,23,0,,0,"1,610,800","505,248","1,077,235","2,786,096","37,159",1,1,1,1,1,0.205,0.002,590,0.96,"1,492","5,776",3.51,1.218,0.01,99,0.96,"5,776",3.51,A
P,626,1.04,Çc,Çs,100,3,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","12,292",1,1,1,1,1,0.205,0.001,1783,0.96,493,"5,752",10.59,1.218,0.003,300,0.96,"5,752",10.59,A
P,627,1.04,Çc,Çj,200,6,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","26,732",1,1,1,1,1,0.205,0.001,820,0.96,"1,073","5,766",4.88,1.218,0.007,138,0.96,"5,766",4.88,A
P,628,1.04,Çc,Çs,200,2,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","7,436",1,1,1,1,1,0.205,0,2948,0.96,298,"5,747",17.5,1.218,0.002,497,0.96,"5,747",17.5,A
P,629,1,Çc,Çj,75,5,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","22,776",1,1,1,1,1,0.205,0.001,962,0.96,914,"4,216",4.19,1.218,0.006,162,0.96,"4,216",4.19,A
P,630,1,Çc,Çj,75,10,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","43,077",1,1,1,1,1,0.205,0.002,509,0.96,"1,729","4,364",2.29,1.218,0.012,86,0.96,"4,364",2.29,A
P,631,1,Çc,Çs,100,5,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","21,662",1,1,1,1,1,0.205,0.001,1012,0.96,870,"4,266",4.45,1.218,0.006,170,0.96,"4,266",4.45,A
P,632,1.04,Çc,Ç`,75,3,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","15,268",1,1,1,1,1,0.205,0.001,1436,0.96,613,"5,755",8.52,1.218,0.004,242,0.96,"5,755",8.52,A
P,633,1.04,Çc,Ç`,200,6,,1979,28,0,,0,"1,610,800","505,248","1,077,235","2,786,096","25,582",1,1,1,1,1,0.205,0.001,857,0.96,"1,027","5,765",5.09,1.218,0.007,144,0.96,"5,765",5.09,A
P,634,1.04,Çc,Çs,200,4,,1982,25,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,485",1,1,1,1,1,0.205,0.001,1330,0.96,662,"5,756",7.89,1.218,0.004,224,0.96,"5,756",7.89,A
P,635,1.04,Çc,Ç`,200,2,,1969,38,0,,0,"1,610,800","505,248","1,077,235","2,786,096","8,353",1,1,1,1,1,0.205,0,2624,0.96,335,"5,748",15.57,1.218,0.002,442,0.96,"5,748",15.57,A
P,636,1.04,Çc,Ç`,300,6,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","27,203",1,1,1,1,1,0.205,0.001,806,0.96,"1,092","5,766",4.79,1.218,0.007,136,0.96,"5,766",4.79,A
P,637,1,Çc,ÇmÇr,75,29,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","132,074",1,1,1,1,1,0.205,0.006,166,0.96,"5,302","4,449",0.76,1.218,0.036,28,1.25,"5,793",0.99,C
P,638,1,Çc,ÇmÇr,100,10,,1998,9,0,,0,"1,610,800","505,248","1,077,235","2,786,096","44,100",1,1,1,1,1,0.205,0.002,497,0.96,"1,770","5,783",2.96,1.218,0.012,84,0.96,"5,783",2.96,A
P,639,1,Çc,Ç`,100,31,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","138,412",1,1,1,1,1,0.205,0.006,158,0.96,"5,556","5,873",0.96,1.218,0.037,27,1.27,"7,770",1.27,B
P,640,1,Çc,Çj,100,3,,1998,9,0,,0,0,"505,248","1,077,235","2,786,096","11,776",1,1,1,1,1,0.205,0.001,1861,0.96,473,"4,205",8.07,1.218,0.003,314,0.96,"4,205",8.07,A
P,641,0.96,Çc,Çj,75,3,,2003,4,0,,0,"133,758","505,248","1,077,235","2,786,096","15,738",1,1,1,1,1,0.205,0.001,1393,0.96,632,"4,337",6.23,1.218,0.004,235,0.96,"4,337",6.23,A
P,642,0.96,Çc,Çj,75,2,,2002,5,0,,0,0,"505,248","1,077,235","2,786,096","8,032",1,1,1,1,1,0.205,0,2729,0.96,322,"4,202",11.84,1.218,0.002,460,0.96,"4,202",11.84,A
P,643,1.04,Çc,Çj,150,27,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","120,683",1,1,1,1,1,0.205,0.006,182,0.96,"4,844","5,856",1.1,1.218,0.033,31,1.19,"7,259",1.36,A
P,644,1,Çc,ÇmÇr,100,13,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","57,554",1,1,1,1,1,0.205,0.003,381,0.96,"2,310","4,300",1.69,1.218,0.016,64,0.96,"4,300",1.69,A
P,645,1.04,Çc,Çs,150,85,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","381,983",1,1,1,1,1,0.205,0.017,57,0.96,"15,333","6,107",0.36,1.218,0.103,10,2.53,"16,094",0.95,C
P,646,0.8,Çc,Çs,100,2,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","8,720",1,1,1,1,1,0.205,0,2514,0.96,350,"4,331",11.23,1.218,0.002,423,0.96,"4,331",11.23,A
P,647,1.02,Çc,Çs,200,29,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","130,311",1,1,1,1,1,0.205,0.006,168,0.96,"5,231","4,447",0.77,1.218,0.035,28,1.25,"5,791",1,B
P,648,1.22,Çc,Çs,150,58,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","261,932",1,1,1,1,1,0.205,0.012,84,0.96,"10,514","5,992",0.52,1.218,0.071,14,1.95,"12,171",1.05,B
P,649,1.02,Çc,Çj,200,3,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","12,525",1,1,1,1,1,0.205,0.001,1750,0.96,503,"4,334",7.82,1.218,0.003,295,0.96,"4,334",7.82,A
P,650,1.05,Çc,Çs,150,445,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,999,942",1,1,1,1,1,0.205,0.091,11,2.35,"80,281","18,751",0.21,1.218,0.542,2,10.88,"86,815",0.98,C
P,651,0.8,Çc,Çs,150,78,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","351,591",1,1,1,1,1,0.205,0.016,62,0.96,"14,113","4,660",0.3,1.218,0.095,11,2.35,"11,407",0.73,C
P,652,1.05,Çc,Çs,100,76,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","341,293",1,1,1,1,1,0.205,0.016,64,0.96,"13,700","4,650",0.31,1.218,0.092,11,2.35,"11,383",0.75,C
P,653,1.05,Çc,Çs,150,56,,1985,22,0,,0,"1,610,800","505,248","1,077,235","2,786,096","250,460",1,1,1,1,1,0.205,0.011,88,0.96,"10,054","5,981",0.54,1.218,0.068,15,1.85,"11,525",1.04,B
P,654,1.05,Çc,Çs,150,4,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","18,565",1,1,1,1,1,0.205,0.001,1181,0.96,745,"4,340",5.29,1.218,0.005,199,0.96,"4,340",5.29,A
P,655,1.22,Çc,Ç`,150,259,,1966,41,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,165,083",1,1,1,1,1,0.205,0.053,19,1.58,"46,768","11,288",0.22,1.218,0.316,3,7.4,"52,869",1.03,B
P,656,1.02,Çc,Çs,200,170,,1973,34,0,,0,"536,574","505,248","1,077,235","2,786,096","764,872",1,1,1,1,1,0.205,0.035,29,1.23,"30,703","6,974",0.21,1.218,0.207,5,4.61,"26,139",0.77,C
P,657,1.02,Çc,Ç`,150,182,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","820,410",1,1,1,1,1,0.205,0.037,27,1.27,"32,932","6,760",0.19,1.218,0.222,5,4.61,"24,538",0.68,C
P,658,1.05,Çc,Çs,75,77,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","346,242",1,1,1,1,1,0.205,0.016,63,0.96,"13,899","4,655",0.3,1.218,0.094,11,2.35,"11,394",0.74,C
P,659,1.22,Çc,Ç`,300,9,,1986,21,0,,0,"1,610,800","505,248","1,077,235","2,786,096","40,488",1,1,1,1,1,0.205,0.002,541,0.96,"1,625","5,779",3.23,1.218,0.011,91,0.96,"5,779",3.23,A
P,660,1.02,Çc,Çs,200,2,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","7,848",1,1,1,1,1,0.205,0,2793,0.96,315,"4,330",12.47,1.218,0.002,470,0.96,"4,330",12.47,A
P,661,1.02,Çc,Çj,100,3,,1996,11,0,,0,"133,758","505,248","1,077,235","2,786,096","12,577",1,1,1,1,1,0.205,0.001,1743,0.96,505,"4,334",7.79,1.218,0.003,294,0.96,"4,334",7.79,A
P,662,0.8,Çc,Çs,100,6,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","29,145",1,1,1,1,1,0.205,0.001,752,0.96,"1,170","4,350",3.37,1.218,0.008,127,0.96,"4,350",3.37,A
P,663,0.8,Çc,Çs,150,4,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","16,451",1,1,1,1,1,0.205,0.001,1332,0.96,660,"4,338",5.96,1.218,0.004,224,0.96,"4,338",5.96,A
P,664,0.8,Çc,Çs,100,4,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","17,235",1,1,1,1,1,0.205,0.001,1272,0.96,692,"4,339",5.69,1.218,0.005,214,0.96,"4,339",5.69,A
P,665,0.8,Çc,Çs,100,3,,1988,19,0,,0,"133,758","505,248","1,077,235","2,786,096","15,271",1,1,1,1,1,0.205,0.001,1435,0.96,613,"4,337",6.42,1.218,0.004,242,0.96,"4,337",6.42,A
P,666,1.22,Çc,Çj,200,7,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","33,173",1,1,1,1,1,0.205,0.002,661,0.96,"1,332","5,772",3.93,1.218,0.009,111,0.96,"5,772",3.93,A
P,667,1.02,Çc,Çs,200,5,,1995,12,0,,0,"1,610,800","505,248","1,077,235","2,786,096","20,777",1,1,1,1,1,0.205,0.001,1055,0.96,834,"5,760",6.27,1.218,0.006,178,0.96,"5,760",6.27,A
P,668,1.02,Çc,Ç`,150,3,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","14,164",1,1,1,1,1,0.205,0.001,1548,0.96,569,"4,723",7.53,1.218,0.004,261,0.96,"4,723",7.53,A
P,669,1.09,Çc,Çs,150,410,,1995,12,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,842,515",1,1,1,1,1,0.205,0.084,12,2.19,"73,961","17,130",0.21,1.218,0.499,2,10.88,"85,102",1.04,B
P,670,1.04,Çc,ÇmÇr,150,21,,2005,2,0,,0,"133,758","505,248","1,077,235","2,786,096","95,630",1,1,1,1,1,0.205,0.004,229,0.96,"3,839","4,414",1.04,1.218,0.026,39,1.07,"4,920",1.16,A
P,671,1.09,Çc,Çs,200,224,,1971,36,0,,0,"133,758","505,248","1,077,235","2,786,096","1,005,615",1,1,1,1,1,0.205,0.046,22,1.43,"40,367","7,876",0.18,1.218,0.272,4,5.66,"31,175",0.7,C
P,672,1.04,Çc,ÇmÇr,100,40,,2005,2,0,,0,"133,758","505,248","1,077,235","2,786,096","179,290",1,1,1,1,1,0.205,0.008,122,0.96,"7,197","4,494",0.57,1.218,0.049,21,1.47,"6,882",0.87,C
P,673,0.86,Çc,Çs,150,72,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","321,723",1,1,1,1,1,0.205,0.015,68,0.96,"12,914","4,631",0.33,1.218,0.087,11,2.35,"11,337",0.8,C
P,674,0.86,Çc,Çs,150,92,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","413,287",1,1,1,1,1,0.205,0.019,53,0.96,"16,590","6,137",0.34,1.218,0.112,9,2.77,"17,708",0.97,C
P,675,1.22,Çc,Çs,150,52,,1981,26,0,,0,"1,610,800","505,248","1,077,235","2,786,096","233,244",1,1,1,1,1,0.205,0.011,94,0.96,"9,363","5,964",0.58,1.218,0.063,16,1.76,"10,934",1.06,B
P,676,1.22,Çc,Çs,150,306,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","1,377,508",1,1,1,1,1,0.205,0.063,16,1.76,"55,295","11,057",0.18,1.218,0.373,3,7.4,"46,492",0.76,C
P,677,1.02,Çc,Çs,200,108,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","486,602",1,1,1,1,1,0.205,0.022,45,1,"19,533","6,466",0.3,1.218,0.132,8,3.05,"19,721",0.92,C
P,678,1.09,Çc,Çs,150,264,,1984,23,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,185,022",1,1,1,1,1,0.205,0.054,18,1.63,"47,568","11,678",0.22,1.218,0.321,3,7.4,"53,017",1.01,B
P,679,0.86,Çc,Çj,200,2,,2005,2,0,,0,"133,758","505,248","1,077,235","2,786,096","7,522",1,1,1,1,1,0.205,0,2914,0.96,302,"4,329",13.01,1.218,0.002,491,0.96,"4,329",13.01,A
P,680,1.22,Çc,Ç`,200,207,1988,1966,41,0,,1,"536,574","505,248","1,077,235","2,786,096","931,648",1,1,1,1,1,1.218,0.252,4,5.66,"37,398","33,036",0.8,1.746,0.362,3,7.4,"43,192",1.05,B
P,681,1.04,Çc,Çs,150,390,,1970,37,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,751,797",1,1,1,1,1,0.205,0.08,13,2.06,"70,320","18,693",0.24,1.218,0.474,2,10.88,"98,731",1.27,B
P,682,1.02,Çc,Çs,150,20,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","91,715",1,1,1,1,1,0.205,0.004,239,0.96,"3,682","4,410",1.09,1.218,0.025,40,1.05,"4,824",1.19,A
P,683,1.22,Çc,ÇmÇr,200,257,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,154,677",1,1,1,1,1,0.205,0.053,19,1.58,"46,350","11,272",0.22,1.218,0.313,3,7.4,"52,792",1.03,B
P,684,1.22,Çc,ÇmÇr,200,20,,2005,2,0,,0,"1,610,800","505,248","1,077,235","2,786,096","91,101",1,1,1,1,1,0.205,0.004,241,0.96,"3,657","5,828",1.45,1.218,0.025,41,1.04,"6,313",1.57,A
P,685,1.22,Çc,ÇmÇr,150,8,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","36,577",1,1,1,1,1,0.205,0.002,599,0.96,"1,468","5,775",3.57,1.218,0.01,101,0.96,"5,775",3.57,A
P,686,1.09,Çc,Çs,150,556,,1984,23,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,502,473",1,1,1,1,1,0.205,0.114,9,2.77,"100,453","23,495",0.21,1.218,0.678,1,21.48,"182,190",1.65,B
P,687,0.86,Çc,Çs,200,62,,1973,34,0,,0,"1,610,800","505,248","1,077,235","2,786,096","277,137",1,1,1,1,1,0.205,0.013,79,0.96,"11,125","6,006",0.49,1.218,0.075,13,2.06,"12,888",1.05,B
P,688,0.86,Çc,ÇmÇr,150,4,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","16,258",1,1,1,1,1,0.205,0.001,1348,0.96,653,"5,756",8,1.218,0.004,227,0.96,"5,756",8,A
P,689,1.22,Çc,Ç`,200,44,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","195,745",1,1,1,1,1,0.205,0.009,112,0.96,"7,857","4,510",0.52,1.218,0.053,19,1.58,"7,423",0.86,C
P,690,1.04,Çc,Çs,100,19,,1980,27,0,,0,0,"505,248","1,077,235","2,786,096","87,303",1,1,1,1,1,0.205,0.004,251,0.96,"3,504","4,278",1.11,1.218,0.024,42,1.03,"4,590",1.19,A
P,691,0.69,Çc,ÇrÇQ,300,19,,1999,8,0,,0,"1,610,800","505,248","1,077,235","2,786,096","84,253",1,1,1,1,1,0.205,0.004,260,0.96,"3,382","5,821",1.56,1.218,0.023,44,1.01,"6,124",1.64,A
P,692,1.04,Çc,Çs,100,48,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","215,566",1,1,1,1,1,0.205,0.01,102,0.96,"8,653","4,529",0.47,1.218,0.058,17,1.69,"7,973",0.84,C
